6586.75
6702.44
6818.28
6934.26
7050.38
7166.64
7283.04
7399.59
7516.27
7633.1
7750.06
7867.16
7984.41
8101.79
8219.3
8336.96
8454.75
8572.68
8690.74
8808.94
8927.28
9045.74
9164.34
9283.07
9401.94
9520.93
9640.06
9759.31
9878.7
9998.21
10117.9
10237.6
10357.5
10477.5
10597.7
10717.9
10838.3
10958.8
11079.5
11200.2
11321.1
11442.1
11563.2
11684.4
11805.8
11927.2
12048.8
12170.5
12292.3
12414.2
12536.3
12658.4
12780.7
12903
13025.5
13148.1
13270.8
13393.6
13516.5
13639.5
13762.6
13885.8
14009.1
14132.6
14256.1
14379.7
14503.5
14627.3
14751.2
14875.2
14999.4
15123.6
15247.9
15372.3
15496.8
15621.4
15746.1
15870.9
15995.8
16120.8
16245.8
16371
16496.2
16621.6
16747
16872.5
16998.1
17123.8
17249.5
17375.4
17501.3
17627.4
17753.5
17879.7
18005.9
18132.3
18258.7
18385.3
18511.9
18638.5
18765.3
18892.1
19019.1
19146
19273.1
19400.3
19527.5
19654.8
19782.2
19909.6
20037.1
20164.7
20292.4
20420.2
20548
20675.9
20803.8
20931.9
21060
21188.1
21316.4
21444.7
21573.1
21701.5
21830
21958.6
22087.2
22216
22344.7
22473.6
22602.5
22731.5
22860.5
22989.6
23118.8
23248
23377.3
23506.7
23636.1
23765.6
23895.1
24024.7
24154.4
24284.1
24413.9
24543.8
24673.7
24803.6
24933.7
25063.7
25193.9
25324.1
25454.3
25584.6
25715
25845.4
25975.9
26106.5
26237
26367.7
26498.4
26629.2
26760
26890.8
27021.7
27152.7
27283.7
27414.8
27545.9
27677.1
27808.4
27939.6
28071
28202.4
28333.8
28465.3
28596.8
28728.4
28860.1
28991.7
29123.5
29255.3
29387.1
29519
29650.9
29782.9
29914.9
30047
30179.1
30311.3
30443.5
30575.7
30708.1
30840.4
30972.8
31105.2
31237.7
31370.3
31502.8
31635.5
31768.1
31900.8
32033.6
32166.4
32299.2
32432.1
32565
32698
32831
32964.1
33097.2
33230.3
33363.5
33496.7
33630
33763.3
33896.6
34030
34163.5
34296.9
34430.4
34564
34697.6
34831.2
34964.9
35098.6
35232.3
35366.1
35499.9
35633.8
35767.7
35901.6
36035.6
36169.6
36303.6
36437.7
36571.9
36706
36840.2
36974.4
37108.7
37243
37377.4
37511.7
37646.2
37780.6
37915.1
38049.6
38184.2
38318.8
38453.4
38588.1
38722.7
38857.5
38992.2
39127
39261.9
39396.7
39531.6
39666.6
39801.5
39936.5
40071.6
40206.6
40341.7
40476.9
40612
